Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h),Station Name,Station ID
2004-11-26,13.9,5.1,9.5,,,,,,Grates Cove,10818
2004-11-27,3.3,1.5,2.4,,,,,,Grates Cove,10818
2004-11-28,3.1,0.6,1.9,,,,,,Grates Cove,10818
2004-11-29,10.5,-0.3,5.1,,,,,,Grates Cove,10818
2004-11-30,11.5,3.3,7.4,,,,,,Grates Cove,10818
2004-12-01,3.6,1.3,2.5,,,0.0,,,Grates Cove,10818
2004-12-02,6.8,0.7,3.8,,,0.0,,,Grates Cove,10818
2004-12-03,1.1,-0.7,0.2,,,0.0,,,Grates Cove,10818
2004-12-04,-0.5,-4.0,-2.3,,,0.0,,,Grates Cove,10818
2004-12-05,3.3,-4.3,-0.5,,,0.0,,,Grates Cove,10818
2004-12-06,-6.9,-8.5,-7.7,,,0.0,,,Grates Cove,10818
2004-12-07,-3.2,-8.1,-5.7,,,0.0,,,Grates Cove,10818
2004-12-08,1.5,-5.0,-1.8,,,0.0,,,Grates Cove,10818
2004-12-09,1.9,-1.9,0.0,,,0.0,,,Grates Cove,10818
2004-12-10,1.2,0.2,0.7,,,0.0,,,Grates Cove,10818
2004-12-11,5.3,-1.4,2.0,,,0.0,,,Grates Cove,10818
2004-12-12,10.1,-0.3,4.9,,,0.0,,,Grates Cove,10818
2004-12-13,9.8,3.5,6.7,,,0.0,,,Grates Cove,10818
2004-12-14,9.8,2.6,6.2,,,0.0,,,Grates Cove,10818
2004-12-15,3.0,0.1,1.6,,,0.0,,,Grates Cove,10818
2004-12-16,0.3,-2.1,-0.9,,,0.0,,,Grates Cove,10818
2004-12-17,4.9,-5.3,-0.2,,,0.0,,,Grates Cove,10818
2004-12-18,2.6,-3.1,-0.3,,,0.0,,,Grates Cove,10818
2004-12-19,10.1,-2.2,4.0,,,0.0,,,Grates Cove,10818
2004-12-20,14.0,2.3,8.2,,,0.0,,,Grates Cove,10818
2004-12-21,10.5,7.5,9.0,,,0.0,,,Grates Cove,10818
2004-12-22,2.7,1.9,2.3,,,0.0,,,Grates Cove,10818
2004-12-23,5.3,-0.3,2.5,,,0.0,,,Grates Cove,10818
2004-12-24,11.8,2.6,7.2,,,0.0,,,Grates Cove,10818
2004-12-25,11.5,0.4,6.0,,,0.0,,,Grates Cove,10818
2004-12-26,-4.6,-7.5,-6.1,,,0.0,,,Grates Cove,10818
2004-12-27,8.1,-8.0,0.1,,,0.0,,,Grates Cove,10818
2004-12-28,-2.0,-4.0,-3.0,,,0.0,,,Grates Cove,10818
2004-12-29,1.3,-8.6,-3.7,,,0.0,,,Grates Cove,10818
2004-12-30,-4.2,-7.6,-5.9,,,0.0,,,Grates Cove,10818
2004-12-31,3.3,-7.1,-1.9,,,0.0,,,Grates Cove,10818
2005-01-01,7.9,-1.5,3.2,,,,,,Grates Cove,10818
2005-01-02,-5.4,-10.7,-8.1,,,,,,Grates Cove,10818
2005-01-03,4.1,-10.5,-3.2,,,,,,Grates Cove,10818
2005-01-04,-4.3,-5.1,-4.7,,,,,,Grates Cove,10818
2005-01-05,-2.5,-7.0,-4.8,,,,,,Grates Cove,10818
2005-01-06,-2.6,-12.1,-7.4,,,,,,Grates Cove,10818
2005-01-07,-0.1,-10.5,-5.3,,,,,,Grates Cove,10818
2005-01-08,-2.1,-2.8,-2.5,,,,,,Grates Cove,10818
2005-01-09,-5.0,-6.3,-5.7,,,,,,Grates Cove,10818
2005-01-10,0.3,-10.8,-5.3,,,,,,Grates Cove,10818
2005-01-11,2.0,-9.5,-3.8,,,,,,Grates Cove,10818
2005-01-12,-6.0,-7.1,-6.6,,,,,,Grates Cove,10818
2005-01-13,5.9,-10.0,-2.1,,,,,,Grates Cove,10818
2005-01-14,10.7,-6.1,2.3,,,,,,Grates Cove,10818
2005-01-15,4.1,1.6,2.9,,,,,,Grates Cove,10818
2005-01-16,-4.2,-8.0,-6.1,,,,,,Grates Cove,10818
2005-01-17,11.1,-7.1,2.0,,,,,,Grates Cove,10818
2005-01-18,-2.2,-2.8,-2.5,,,,,,Grates Cove,10818
2005-01-19,-2.1,-8.6,-5.4,,,,,,Grates Cove,10818
2005-01-20,-0.4,-7.0,-3.7,,,,,,Grates Cove,10818
2005-01-21,1.7,-3.8,-1.1,,,,,,Grates Cove,10818
2005-01-22,-2.7,-4.0,-3.4,,,,,,Grates Cove,10818
2005-01-23,-1.5,-11.3,-6.4,,,,,,Grates Cove,10818
2005-01-24,3.1,-11.0,-4.0,,,,,,Grates Cove,10818
2005-01-25,-0.1,-2.2,-1.2,,,,,,Grates Cove,10818
2005-01-26,0.4,-6.3,-3.0,,,,,,Grates Cove,10818
2005-01-27,0.3,-8.9,-4.3,,,,,,Grates Cove,10818
2005-01-28,-4.5,-6.6,-5.6,,,,,,Grates Cove,10818
2005-01-29,-4.8,-9.6,-7.2,,,,,,Grates Cove,10818
2005-01-30,-3.6,-9.5,-6.6,,,,,,Grates Cove,10818
2005-01-31,-5.6,-6.7,-6.2,,,,,,Grates Cove,10818
2005-02-01,-3.5,-8.5,-6.0,,,,,,Grates Cove,10818
2005-02-02,-3.1,-6.3,-4.7,,,,,,Grates Cove,10818
2005-02-03,-2.2,-6.9,-4.6,,,,,,Grates Cove,10818
2005-02-04,1.9,-5.6,-1.9,,,,,,Grates Cove,10818
2005-02-05,1.6,-1.7,-0.1,,,,,,Grates Cove,10818
2005-02-06,-2.5,-3.9,-3.2,,,,,,Grates Cove,10818
2005-02-07,0.6,-4.5,-2.0,,,,,,Grates Cove,10818
2005-02-08,-0.6,-4.9,-2.8,,,,,,Grates Cove,10818
2005-02-09,0.8,-2.6,-0.9,,,,,,Grates Cove,10818
2005-02-10,1.7,-0.6,0.6,,,,,,Grates Cove,10818
2005-02-11,6.2,-1.8,2.2,,,,,,Grates Cove,10818
2005-02-12,6.2,0.5,3.4,,,,,,Grates Cove,10818
2005-02-13,-1.2,-1.9,-1.6,,,,,,Grates Cove,10818
2005-02-14,-3.8,-4.6,-4.2,,,,,,Grates Cove,10818
2005-02-15,-4.2,-10.6,-7.4,,,,,,Grates Cove,10818
2005-02-16,1.3,-8.3,-3.5,,,,,,Grates Cove,10818
2005-02-17,6.4,-2.4,2.0,,,,,,Grates Cove,10818
2005-02-18,6.7,1.4,4.1,,,,,,Grates Cove,10818
2005-02-19,-2.3,-3.5,-2.9,,,,,,Grates Cove,10818
2005-02-20,-5.8,-7.2,-6.5,,,,,,Grates Cove,10818
2005-02-21,-8.2,-10.0,-9.1,,,,,,Grates Cove,10818
2005-02-22,-4.6,-11.5,-8.1,,,,,,Grates Cove,10818
2005-02-23,-1.4,-7.1,-4.3,,,,,,Grates Cove,10818
2005-02-24,-0.5,-3.7,-2.1,,,,,,Grates Cove,10818
2005-02-25,0.9,-1.6,-0.4,,,,,,Grates Cove,10818
2005-02-26,2.6,-1.8,0.4,,,,,,Grates Cove,10818
2005-02-27,-0.4,-3.6,-2.0,,,,,,Grates Cove,10818
2005-02-28,-1.9,-4.7,-3.3,,,,,,Grates Cove,10818
2005-03-01,0.0,-6.2,-3.1,,,,,,Grates Cove,10818
2005-03-02,2.7,-4.0,-0.7,,,,,,Grates Cove,10818
2005-03-03,4.7,0.8,2.8,,,,,,Grates Cove,10818
2005-03-04,-1.1,-2.0,-1.6,,,,,,Grates Cove,10818
2005-03-05,-4.4,-8.1,-6.3,,,,,,Grates Cove,10818
2005-03-06,-2.3,-7.8,-5.1,,,,,,Grates Cove,10818
2005-03-07,-0.5,-7.5,-4.0,,,,,,Grates Cove,10818
2005-03-08,0.5,-3.9,-1.7,,,,,,Grates Cove,10818
2005-03-09,3.1,-1.8,0.7,,,,,,Grates Cove,10818
2005-03-10,0.3,-0.7,-0.2,,,,,,Grates Cove,10818
2005-03-11,-2.4,-4.4,-3.4,,,,,,Grates Cove,10818
2005-03-12,-2.4,-4.7,-3.6,,,,,,Grates Cove,10818
2005-03-13,0.8,-4.4,-1.8,,,,,,Grates Cove,10818
2005-03-14,1.2,-1.7,-0.3,,,,,,Grates Cove,10818
2005-03-15,-0.5,-1.4,-1.0,,,,,,Grates Cove,10818
2005-03-16,-0.2,-1.6,-0.9,,,,,,Grates Cove,10818
2005-03-17,0.2,-1.9,-0.9,,,,,,Grates Cove,10818
2005-03-18,0.4,-2.1,-0.9,,,,,,Grates Cove,10818
2005-03-19,0.9,-1.6,-0.4,,,,,,Grates Cove,10818
2005-03-20,1.7,-2.2,-0.3,,,,,,Grates Cove,10818
2005-03-21,-0.5,-0.9,-0.7,,,,,,Grates Cove,10818
2005-03-22,-1.6,-2.7,-2.2,,,,,,Grates Cove,10818
2005-03-23,-1.3,-3.1,-2.2,,,,,,Grates Cove,10818
2005-03-24,-1.0,-5.7,-3.4,,,,,,Grates Cove,10818
2005-03-25,-0.7,-4.1,-2.4,,,,,,Grates Cove,10818
2005-03-26,3.3,-2.5,0.4,,,,,,Grates Cove,10818
2005-03-27,-0.7,-5.4,-3.1,,,,,,Grates Cove,10818
2005-03-28,6.4,-5.8,0.3,,,,,,Grates Cove,10818
2005-03-29,3.1,-2.6,0.3,,,,,,Grates Cove,10818
2005-03-30,0.2,-0.6,-0.2,,,,,,Grates Cove,10818
2005-03-31,0.0,-0.3,-0.2,,,,,,Grates Cove,10818
2005-04-01,-1.0,-2.5,-1.8,,,,,,Grates Cove,10818
2005-04-02,1.0,-2.1,-0.6,,,,,,Grates Cove,10818
2005-04-03,6.6,-1.6,2.5,,,,,,Grates Cove,10818
2005-04-04,6.3,1.2,3.8,,,,,,Grates Cove,10818
2005-04-05,5.7,2.2,4.0,,,,,,Grates Cove,10818
2005-04-06,7.0,0.9,4.0,,,,,,Grates Cove,10818
2005-04-07,8.0,-0.2,3.9,,,,,,Grates Cove,10818
2005-04-08,9.9,0.5,5.2,,,,,,Grates Cove,10818
2005-04-09,6.7,1.9,4.3,,,,,,Grates Cove,10818
2005-04-10,6.6,0.3,3.5,,,,,,Grates Cove,10818
2005-04-11,4.9,-0.3,2.3,,,,,,Grates Cove,10818
2005-04-12,5.6,-0.4,2.6,,,,,,Grates Cove,10818
2005-04-13,6.0,1.2,3.6,,,,,,Grates Cove,10818
2005-04-14,2.5,-1.9,0.3,,,,,,Grates Cove,10818
2005-04-15,-0.8,-4.6,-2.7,,,,,,Grates Cove,10818
2005-04-16,6.5,-5.9,0.3,,,,,,Grates Cove,10818
2005-04-17,13.6,2.9,8.3,,,,,,Grates Cove,10818
2005-04-18,11.5,3.9,7.7,,,,,,Grates Cove,10818
2005-04-19,2.8,-1.3,0.8,,,,,,Grates Cove,10818
2005-04-20,6.8,0.4,3.6,,,,,,Grates Cove,10818
2005-04-21,3.4,0.2,1.8,,,,,,Grates Cove,10818
2005-04-22,4.1,-2.5,0.8,,,,,,Grates Cove,10818
2005-04-23,8.0,0.8,4.4,,,,,,Grates Cove,10818
2005-04-24,9.1,2.9,6.0,,,,,,Grates Cove,10818
2005-04-25,2.4,0.8,1.6,,,,,,Grates Cove,10818
2005-04-26,1.4,-0.1,0.7,,,,,,Grates Cove,10818
2005-04-27,1.2,-0.4,0.4,,,,,,Grates Cove,10818
2005-04-28,1.5,0.0,0.8,,,,,,Grates Cove,10818
2005-04-29,3.3,-0.9,1.2,,,,,,Grates Cove,10818
2005-04-30,6.4,0.0,3.2,,,,,,Grates Cove,10818
2005-05-01,12.1,3.6,7.9,,,,,,Grates Cove,10818
2005-05-02,14.0,4.6,9.3,,,,,,Grates Cove,10818
2005-05-03,8.7,2.7,5.7,,,,,,Grates Cove,10818
2005-05-04,14.9,2.0,8.5,,,,,,Grates Cove,10818
2005-05-05,9.2,4.8,7.0,,,,,,Grates Cove,10818
2005-05-06,8.1,3.3,5.7,,,,,,Grates Cove,10818
2005-05-07,8.6,2.6,5.6,,,,,,Grates Cove,10818
2005-05-08,4.0,-0.1,2.0,,,,,,Grates Cove,10818
2005-05-09,7.4,2.2,4.8,,,,,,Grates Cove,10818
2005-05-10,6.1,2.9,4.5,,,,,,Grates Cove,10818
2005-05-11,7.5,3.4,5.5,,,,,,Grates Cove,10818
2005-05-12,12.4,3.8,8.1,,,,,,Grates Cove,10818
2005-05-13,6.8,3.0,4.9,,,,,,Grates Cove,10818
2005-05-14,5.3,0.6,3.0,,,,,,Grates Cove,10818
2005-05-15,4.4,-0.1,2.2,,,,,,Grates Cove,10818
2005-05-16,6.2,2.9,4.6,,,,,,Grates Cove,10818
2005-05-17,5.6,3.6,4.6,,,,,,Grates Cove,10818
2005-05-18,4.5,1.6,3.1,,,,,,Grates Cove,10818
2005-05-19,5.7,1.3,3.5,,,,,,Grates Cove,10818
2005-05-20,6.1,3.2,4.7,,,,,,Grates Cove,10818
2005-05-21,5.1,2.3,3.7,,,,,,Grates Cove,10818
2005-05-22,4.1,2.0,3.1,,,,,,Grates Cove,10818
2005-05-23,5.0,0.6,2.8,,,,,,Grates Cove,10818
2005-05-24,8.1,2.5,5.3,,,,,,Grates Cove,10818
2005-05-25,15.1,1.9,8.5,,,,,,Grates Cove,10818
2005-05-26,19.7,6.6,13.2,,,,,,Grates Cove,10818
2005-05-27,12.6,6.4,9.5,,,,,,Grates Cove,10818
2005-05-28,6.7,4.7,5.7,,,,,,Grates Cove,10818
2005-05-29,6.8,4.1,5.5,,,,,,Grates Cove,10818
2005-05-30,10.1,4.0,7.1,,,,,,Grates Cove,10818
2005-05-31,7.4,4.6,6.0,,,,,,Grates Cove,10818
2005-06-01,12.1,4.3,8.2,,,,,,Grates Cove,10818
2005-06-02,19.1,5.4,12.3,,,,,,Grates Cove,10818
2005-06-03,22.7,8.1,15.4,,,,,,Grates Cove,10818
2005-06-04,12.5,6.5,9.5,,,,,,Grates Cove,10818
2005-06-05,13.5,5.0,9.3,,,,,,Grates Cove,10818
2005-06-06,12.7,5.4,9.1,,,,,,Grates Cove,10818
2005-06-07,14.0,6.3,10.2,,,,,,Grates Cove,10818
2005-06-08,14.5,7.7,11.1,,,,,,Grates Cove,10818
2005-06-09,10.6,5.6,8.1,,,,,,Grates Cove,10818
2005-06-10,15.3,6.9,11.1,,,,,,Grates Cove,10818
2005-06-11,9.8,6.0,7.9,,,,,,Grates Cove,10818
2005-06-12,12.2,5.4,8.8,,,,,,Grates Cove,10818
2005-06-13,6.2,4.5,5.4,,,,,,Grates Cove,10818
2005-06-14,6.3,5.1,5.7,,,,,,Grates Cove,10818
2005-06-15,6.2,5.8,6.0,,,,,,Grates Cove,10818
2005-06-16,6.5,4.7,5.6,,,,,,Grates Cove,10818
2005-06-17,8.9,4.6,6.8,,,,,,Grates Cove,10818
2005-06-18,7.5,5.4,6.5,,,,,,Grates Cove,10818
2005-06-19,8.4,5.1,6.8,,,,,,Grates Cove,10818
2005-06-20,18.8,4.1,11.5,,,,,,Grates Cove,10818
2005-06-21,17.1,8.1,12.6,,,,,,Grates Cove,10818
2005-06-22,15.3,9.2,12.3,,,,,,Grates Cove,10818
2005-06-23,13.0,7.7,10.4,,,,,,Grates Cove,10818
2005-06-24,14.6,8.0,11.3,,,,,,Grates Cove,10818
2005-06-25,21.6,8.5,15.1,,,,,,Grates Cove,10818
2005-06-26,13.3,8.1,10.7,,,,,,Grates Cove,10818
2005-06-27,19.7,5.8,12.8,,,,,,Grates Cove,10818
2005-06-28,16.6,9.4,13.0,,,,,,Grates Cove,10818
2005-06-29,19.9,12.0,16.0,,,,,,Grates Cove,10818
2005-06-30,11.0,6.7,8.9,,,,,,Grates Cove,10818
2005-07-01,18.8,6.5,12.7,,,,0.0,,Grates Cove,10818
2005-07-02,21.9,8.2,15.1,,,,0.0,,Grates Cove,10818
2005-07-03,17.7,12.4,15.1,,,,0.0,,Grates Cove,10818
2005-07-04,21.0,9.9,15.5,,,,0.0,,Grates Cove,10818
2005-07-05,25.3,14.0,19.7,,,,0.0,,Grates Cove,10818
2005-07-06,21.9,14.2,18.1,,,,0.0,,Grates Cove,10818
2005-07-07,11.6,9.3,10.5,,,,0.0,,Grates Cove,10818
2005-07-08,21.7,4.7,13.2,,,,0.0,,Grates Cove,10818
2005-07-09,23.0,13.6,18.3,,,,0.0,,Grates Cove,10818
2005-07-10,18.9,10.4,14.7,,,,0.0,,Grates Cove,10818
2005-07-11,17.7,12.4,15.1,,,,0.0,,Grates Cove,10818
2005-07-12,21.1,12.9,17.0,,,,0.0,,Grates Cove,10818
2005-07-13,24.0,12.7,18.4,,,,0.0,,Grates Cove,10818
2005-07-14,20.7,13.8,17.3,,,,0.0,,Grates Cove,10818
2005-07-15,20.9,13.2,17.1,,,,0.0,,Grates Cove,10818
2005-07-16,16.7,13.7,15.2,,,,0.0,,Grates Cove,10818
2005-07-17,18.4,13.3,15.9,,,,0.0,,Grates Cove,10818
2005-07-18,22.8,15.3,19.1,,,,0.0,,Grates Cove,10818
2005-07-19,25.9,13.8,19.9,,,,0.0,,Grates Cove,10818
2005-07-20,25.3,17.9,21.6,,,,0.0,,Grates Cove,10818
2005-07-21,21.2,16.2,18.7,,,,0.0,,Grates Cove,10818
2005-07-22,19.3,14.3,16.8,,,,0.0,,Grates Cove,10818
2005-07-23,20.8,14.8,17.8,,,,0.0,,Grates Cove,10818
2005-07-24,17.0,15.6,16.3,,,,0.0,,Grates Cove,10818
2005-07-25,18.2,13.9,16.1,,,,0.0,,Grates Cove,10818
2005-07-26,17.2,13.6,15.4,,,,0.0,,Grates Cove,10818
2005-07-27,20.9,14.3,17.6,,,,0.0,,Grates Cove,10818
2005-07-28,21.8,17.5,19.7,,,,0.0,,Grates Cove,10818
2005-07-29,19.8,16.4,18.1,,,,0.0,,Grates Cove,10818
2005-07-30,23.2,15.2,19.2,,,,0.0,,Grates Cove,10818
2005-07-31,22.4,14.0,18.2,,,,0.0,,Grates Cove,10818
2005-08-01,21.0,13.5,17.3,,,,0.0,,Grates Cove,10818
2005-08-02,17.9,13.2,15.6,,,,0.0,,Grates Cove,10818
2005-08-03,17.8,13.1,15.5,,,,0.0,,Grates Cove,10818
2005-08-04,19.2,14.3,16.8,,,,0.0,,Grates Cove,10818
2005-08-05,16.4,12.7,14.6,,,,0.0,,Grates Cove,10818
2005-08-06,21.7,13.2,17.5,,,,0.0,,Grates Cove,10818
2005-08-07,22.7,15.0,18.9,,,,0.0,,Grates Cove,10818
2005-08-08,24.9,17.4,21.2,,,,0.0,,Grates Cove,10818
2005-08-09,23.8,15.1,19.5,,,,0.0,,Grates Cove,10818
2005-08-10,21.7,15.9,18.8,,,,0.0,,Grates Cove,10818
2005-08-11,22.2,18.0,20.1,,,,0.0,,Grates Cove,10818
2005-08-12,23.7,17.6,20.7,,,,0.0,,Grates Cove,10818
2005-08-13,21.7,13.2,17.5,,,,0.0,,Grates Cove,10818
2005-08-14,22.2,15.3,18.8,,,,0.0,,Grates Cove,10818
2005-08-15,18.7,14.7,16.7,,,,0.0,,Grates Cove,10818
2005-08-16,20.8,14.2,17.5,,,,0.0,,Grates Cove,10818
2005-08-17,17.6,12.7,15.2,,,,0.0,,Grates Cove,10818
2005-08-18,20.8,13.9,17.4,,,,0.0,,Grates Cove,10818
2005-08-19,19.2,11.7,15.5,,,,0.0,,Grates Cove,10818
2005-08-20,20.2,12.4,16.3,,,,0.0,,Grates Cove,10818
2005-08-21,20.9,13.3,17.1,,,,0.0,,Grates Cove,10818
2005-08-22,21.4,16.9,19.2,,,,0.0,,Grates Cove,10818
2005-08-23,17.4,15.2,16.3,,,,0.0,,Grates Cove,10818
2005-08-24,16.0,15.0,15.5,,,,0.0,,Grates Cove,10818
2005-08-25,13.9,13.0,13.5,,,,0.0,,Grates Cove,10818
2005-08-26,14.1,12.6,13.4,,,,0.0,,Grates Cove,10818
2005-08-27,18.4,11.9,15.2,,,,0.0,,Grates Cove,10818
2005-08-28,22.4,15.2,18.8,,,,0.0,,Grates Cove,10818
2005-08-29,14.1,13.6,13.9,,,,0.0,,Grates Cove,10818
2005-08-30,20.4,12.4,16.4,,,,0.0,,Grates Cove,10818
2005-08-31,20.5,17.2,18.9,,,,0.0,,Grates Cove,10818
2005-09-01,21.6,17.1,19.4,,,,0.0,,Grates Cove,10818
2005-09-02,23.2,17.8,20.5,,,,0.0,,Grates Cove,10818
2005-09-03,23.1,16.3,19.7,,,,0.0,,Grates Cove,10818
2005-09-04,22.3,16.5,19.4,,,,0.0,,Grates Cove,10818
2005-09-05,19.3,12.4,15.9,,,,0.0,,Grates Cove,10818
2005-09-06,18.6,11.7,15.2,,,,0.0,,Grates Cove,10818
2005-09-07,20.8,14.1,17.5,,,,0.0,,Grates Cove,10818
2005-09-08,21.4,15.5,18.5,,,,0.0,,Grates Cove,10818
2005-09-09,19.8,15.0,17.4,,,,0.0,,Grates Cove,10818
2005-09-10,15.7,15.0,15.4,,,,0.0,,Grates Cove,10818
2005-09-11,11.8,11.0,11.4,,,,0.0,,Grates Cove,10818
2005-09-12,11.5,9.9,10.7,,,,0.0,,Grates Cove,10818
2005-09-13,11.9,8.9,10.4,,,,0.0,,Grates Cove,10818
2005-09-14,15.6,11.2,13.4,,,,0.0,,Grates Cove,10818
2005-09-15,20.3,10.5,15.4,,,,0.0,,Grates Cove,10818
2005-09-16,17.6,12.9,15.3,,,,0.0,,Grates Cove,10818
2005-09-17,11.6,9.9,10.8,,,,0.0,,Grates Cove,10818
2005-09-18,16.0,8.7,12.4,,,,0.0,,Grates Cove,10818
2005-09-19,13.9,9.7,11.8,,,,0.0,,Grates Cove,10818
2005-09-20,18.4,11.4,14.9,,,,0.0,,Grates Cove,10818
2005-09-21,15.3,10.0,12.7,,,,0.0,,Grates Cove,10818
2005-09-22,14.8,10.9,12.9,,,,0.0,,Grates Cove,10818
2005-09-23,17.2,11.9,14.6,,,,0.0,,Grates Cove,10818
2005-09-24,15.1,10.5,12.8,,,,0.0,,Grates Cove,10818
2005-09-25,13.4,8.8,11.1,,,,0.0,,Grates Cove,10818
2005-09-26,17.3,8.9,13.1,,,,0.0,,Grates Cove,10818
2005-09-27,20.2,13.7,17.0,,,,0.0,,Grates Cove,10818
2005-09-28,12.2,8.7,10.5,,,,0.0,,Grates Cove,10818
2005-09-29,14.7,6.5,10.6,,,,0.0,,Grates Cove,10818
2005-09-30,17.3,10.4,13.9,,,,0.0,,Grates Cove,10818
2005-10-01,15.4,9.5,12.5,,,,0.0,,Grates Cove,10818
2005-10-02,15.3,9.1,12.2,,,,0.0,,Grates Cove,10818
2005-10-03,13.6,9.4,11.5,,,,0.0,,Grates Cove,10818
2005-10-04,17.8,7.2,12.5,,,,0.0,,Grates Cove,10818
2005-10-05,10.1,8.4,9.3,,,,0.0,,Grates Cove,10818
2005-10-06,8.9,7.6,8.3,,,,0.0,,Grates Cove,10818
2005-10-07,17.4,6.1,11.8,,,,0.0,,Grates Cove,10818
2005-10-08,16.4,11.1,13.8,,,,0.0,,Grates Cove,10818
2005-10-09,7.9,7.4,7.7,,,,0.0,,Grates Cove,10818
2005-10-10,9.6,4.6,7.1,,,,0.0,,Grates Cove,10818
2005-10-11,10.8,4.5,7.7,,,,0.0,,Grates Cove,10818
2005-10-12,7.7,6.1,6.9,,,,0.0,,Grates Cove,10818
2005-10-13,10.0,5.4,7.7,,,,0.0,,Grates Cove,10818
2005-10-14,8.5,6.6,7.6,,,,0.0,,Grates Cove,10818
2005-10-15,8.9,4.5,6.7,,,,0.0,,Grates Cove,10818
2005-10-16,12.1,5.9,9.0,,,,0.0,,Grates Cove,10818
2005-10-17,14.0,8.4,11.2,,,,0.0,,Grates Cove,10818
2005-10-18,15.0,9.7,12.4,,,,0.0,,Grates Cove,10818
2005-10-19,13.3,9.2,11.3,,,,0.0,,Grates Cove,10818
2005-10-20,13.1,8.4,10.8,,,,0.0,,Grates Cove,10818
2005-10-21,11.3,9.0,10.2,,,,0.0,,Grates Cove,10818
2005-10-22,8.5,7.5,8.0,,,,0.0,,Grates Cove,10818
2005-10-23,7.3,6.6,7.0,,,,0.0,,Grates Cove,10818
2005-10-24,7.5,6.3,6.9,,,,0.0,,Grates Cove,10818
2005-10-25,7.2,5.8,6.5,,,,0.0,,Grates Cove,10818
2005-10-26,7.3,6.0,6.7,,,,0.0,,Grates Cove,10818
2005-10-27,7.1,5.6,6.4,,,,0.0,,Grates Cove,10818
2005-10-28,8.3,3.4,5.9,,,,0.0,,Grates Cove,10818
2005-10-29,9.7,5.6,7.7,,,,0.0,,Grates Cove,10818
2005-10-30,7.7,4.2,6.0,,,,0.0,,Grates Cove,10818
2005-10-31,7.3,3.9,5.6,,,,0.0,,Grates Cove,10818
2005-11-01,8.8,2.7,5.8,,,,,,Grates Cove,10818
2005-11-02,15.8,6.8,11.3,,,,,,Grates Cove,10818
2005-11-03,5.7,3.4,4.6,,,,,,Grates Cove,10818
2005-11-04,4.5,2.6,3.6,,,,,,Grates Cove,10818
2005-11-05,4.6,0.0,2.3,,,,,,Grates Cove,10818
2005-11-06,2.8,0.9,1.9,,,,,,Grates Cove,10818
2005-11-07,12.3,-1.7,5.3,,,,,,Grates Cove,10818
2005-11-08,6.5,4.5,5.5,,,,,,Grates Cove,10818
2005-11-09,4.4,2.7,3.6,,,,,,Grates Cove,10818
2005-11-10,10.3,-0.2,5.1,,,,,,Grates Cove,10818
2005-11-11,13.2,5.1,9.2,,,,,,Grates Cove,10818
2005-11-12,5.0,3.4,4.2,,,,,,Grates Cove,10818
2005-11-13,4.2,1.8,3.0,,,,,,Grates Cove,10818
2005-11-14,9.4,1.9,5.7,,,,,,Grates Cove,10818
2005-11-15,7.4,4.2,5.8,,,,,,Grates Cove,10818
2005-11-16,5.5,1.1,3.3,,,,,,Grates Cove,10818
2005-11-17,16.8,0.7,8.8,,,,,,Grates Cove,10818
2005-11-18,11.3,4.7,8.0,,,,,,Grates Cove,10818
2005-11-19,2.7,0.4,1.6,,,,,,Grates Cove,10818
2005-11-20,5.2,-1.2,2.0,,,,,,Grates Cove,10818
2005-11-21,8.1,3.5,5.8,,,,,,Grates Cove,10818
2005-11-22,10.2,4.7,7.5,,,,,,Grates Cove,10818
2005-11-23,10.4,5.4,7.9,,,,,,Grates Cove,10818
2005-11-24,10.7,7.8,9.3,,,,,,Grates Cove,10818
2005-11-25,12.8,6.5,9.7,,,,,,Grates Cove,10818
2005-11-26,4.0,2.7,3.4,,,,,,Grates Cove,10818
2005-11-27,3.0,1.2,2.1,,,,,,Grates Cove,10818
2005-11-28,2.7,1.1,1.9,,,,,,Grates Cove,10818
2005-11-29,4.7,-1.2,1.8,,,,,,Grates Cove,10818
2005-11-30,6.8,2.3,4.6,,,,,,Grates Cove,10818
2005-12-01,8.1,4.2,6.2,,,,,,Grates Cove,10818
2005-12-02,8.2,3.7,6.0,,,,,,Grates Cove,10818
2005-12-03,11.5,4.6,8.1,,,,,,Grates Cove,10818
2005-12-04,4.8,2.4,3.6,,,,,,Grates Cove,10818
2005-12-05,3.5,1.7,2.6,,,,,,Grates Cove,10818
2005-12-06,1.3,-0.1,0.6,,,,,,Grates Cove,10818
2005-12-07,0.1,-2.3,-1.1,,,,,,Grates Cove,10818
2005-12-08,-1.0,-2.3,-1.7,,,,,,Grates Cove,10818
2005-12-09,2.3,-4.7,-1.2,,,,,,Grates Cove,10818
2005-12-10,4.8,-2.9,1.0,,,,,,Grates Cove,10818
2005-12-11,4.5,-1.8,1.4,,,,,,Grates Cove,10818
2005-12-12,9.9,-2.4,3.8,,,,,,Grates Cove,10818
2005-12-13,5.6,2.1,3.9,,,,,,Grates Cove,10818
2005-12-14,8.6,2.8,5.7,,,,,,Grates Cove,10818
2005-12-15,5.7,4.3,5.0,,,,,,Grates Cove,10818
2005-12-16,1.8,-0.1,0.9,,,,,,Grates Cove,10818
